val_r2_score,test_r2_score,train_r2_score,alpha,ccp_alpha,criterion,init,learning_rate,loss,max_depth,max_features,max_leaf_nodes,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_iter_no_change,random_state,subsample,tol,validation_fraction,verbose,warm_start
-3299.644485321075,-2372.815191957518,-289.5832388096472,0.9,0.0,friedman_mse,,1.4081873670793021,squared_error,4,,,0.02,2,2,0.0,896,,,0.5281122123494699,0.0001,0.1,0,False
0.9739049958536109,0.98101307947363,0.979068222755091,0.9,0.0,squared_error,,0.012614864376010546,squared_error,4,,,0.0,6,2,0.0,189,,,0.9452934376644189,0.0001,0.1,0,False
-7.171009391912687e+103,-8.042408042183214e+103,-7.504526446666363e+103,0.9,0.0,squared_error,,4.433082485315298,quantile,4,,10,0.0,4,2,0.0,99,,,0.7913689509573473,0.0001,0.1,0,False
0.9684531954244289,0.976688656760329,0.9741694948324648,0.9,0.0,squared_error,,0.0999106789627246,squared_error,4,,,0.0,4,2,0.0,21,,,0.8714761422514417,0.0001,0.1,0,False
0.9468059291257602,0.9538447702546893,0.9420356510344998,0.9,0.0,squared_error,,1.3669264316470546,quantile,4,,15,0.0,23,2,0.0,18,,,0.8932963094075254,0.0001,0.1,0,False
0.987537601750657,0.988311728857968,0.9824744164037126,0.9,0.0,squared_error,,0.5108063765495114,quantile,4,,,0.0,49,2,0.0,439,,,0.9340457156163555,0.0001,0.1,0,False
0.96553473830596,0.9734431222605865,0.9930563425894008,0.9,0.0,friedman_mse,,1.3230387683492149,squared_error,3,,15,0.0,2,2,0.0,82,,,0.5602631006667442,0.0001,0.1,0,False
-57588403931429.3,-57532500543066.86,-56111588123935.6,0.9,0.0,squared_error,,2.246494147114951,huber,5,,,0.0,5,2,0.0,72,,,0.6358988867225999,0.0001,0.1,0,False
0.9945898920148388,0.9972485367655883,0.9953579116650894,0.9,0.0,squared_error,,1.168643654056734,huber,4,,5,0.0,6,2,0.0,289,,,0.93775912767152,0.0001,0.1,0,False
0.9881523448803449,0.9933004030035023,0.9887013206870366,0.9,0.0,friedman_mse,,0.7686572904108675,huber,4,,,0.0,2,2,0.0,16,,,0.87226403671565,0.0001,0.1,0,False
0.9956909901443372,0.9969404894876187,0.997310981623906,0.9,0.0,squared_error,,0.039517055808167216,squared_error,4,,,0.0,5,2,0.0,243,,,0.7683135636974004,0.0001,0.1,0,False
0.9638317187526046,0.9685061531423614,0.9647282532529843,0.9,0.0,squared_error,,0.01912137161311389,squared_error,4,,5,0.0,2,2,0.0,130,,,0.9156786986009868,0.0001,0.1,0,False
0.9727061715640585,0.9812590764931008,0.9814533529111563,0.9,0.0,friedman_mse,,0.0663812096477831,quantile,4,,,0.02,7,2,0.0,400,,,0.9237974798074222,0.0001,0.1,0,False
0.9744325380155572,0.9801806502593465,0.9848329985672564,0.9,0.0,squared_error,,0.47414546928394136,quantile,4,,,0.0,4,2,0.0,593,,,0.8234928091784104,0.0001,0.1,0,False
-1.2519782155124725e+69,-1.2659595713025527e+69,-1.2539774331191603e+69,0.9,0.0,squared_error,,3.47028824734361,huber,4,,,0.0,8,3,0.0,88,,,0.9903043025417007,0.0001,0.1,0,False
0.9863996078804413,0.9882153447716908,0.9908238907000789,0.9,0.0,squared_error,,1.3995255879521473,huber,4,,,0.0,10,2,0.0,109,,,0.7777364881450973,0.0001,0.1,0,False
0.945645479590242,0.9508720997566882,0.9391607953363943,0.9,0.0,squared_error,,0.2760156039226748,quantile,3,,5,0.0,41,2,0.0,45,,,0.5960537013717517,0.0001,0.1,0,False
-1.274348976846955e+249,-1.3120101159874264e+249,-1.289943399614677e+249,0.9,0.0,friedman_mse,,9.371272158711898,huber,3,,,0.0,14,2,0.0,135,,,0.9921404387370887,0.0001,0.1,0,False
0.9796342926694339,0.9843750743583183,0.9888223201256113,0.9,0.0,friedman_mse,,1.2502912638404728,squared_error,4,,,0.02,6,2,0.0,15,,,0.8820929006688456,0.0001,0.1,0,False
0.7186087303103803,0.7373414457372816,0.7329022838468193,0.9,0.0,squared_error,,0.060530486050514073,quantile,4,,,0.0,14,2,0.0,70,,,0.5132526855090634,0.0001,0.1,0,False
-1.6584088397943703e+169,-1.6305791965816216e+169,-1.614885505594765e+169,0.9,0.0,friedman_mse,,7.396539306236682,squared_error,4,,10,0.0,2,2,0.0,105,,,0.7634260695454363,0.0001,0.1,0,False
0.9950152267614878,0.995617337790974,0.9988997331953943,0.9,0.0,squared_error,,0.029944127326559725,squared_error,5,,,0.0,6,2,0.0,540,,,0.9721548838215992,0.0001,0.1,0,False
0.44067347878865004,0.44550939874563367,0.43181385169115927,0.9,0.0,squared_error,,0.032004782964485945,huber,2,,,0.0,7,2,0.0,11,,,0.9358124523727966,0.0001,0.1,0,False
0.9319488046736162,0.9365234817537132,0.9255016677837538,0.9,0.0,squared_error,,1.4209835602528735,quantile,4,,,0.0,46,2,0.0,13,,,0.8939540535083506,0.0001,0.1,0,False
