Motor Speed (RPM),Engine Speed (RPM),Throttle (%),Intake Temperature (C),Engine Coolant Temperature 1 (C),Engine Coolant Temperature 2 (C),Barometric Pressure (kpa),Fuel Trim,Fuel Consumption (g/min),Fuel Consumed (g),Bus Voltage (V),Battery Current (A),Power Generated (W),Inverter Temperature (C),Target Fuel Pressure (bar),Fuel Pressure (bar),Fuel Pump Speed (RPM),Cooling Pump Speed (RPM),alert
8530.2,8192.0,100.0,33.0,74.0,70.0,97.0,0.99,44.9,163.0,48.98,-0.6500000000000001,4344.0,57.0,3.1,3.1,3418.0,8064.0,0
8534.0,8192.0,100.0,33.0,74.0,70.0,97.0,0.99,45.0,163.0,48.9,-0.61,4357.0,57.0,3.1,3.1,3442.0,8076.0,0
8467.2,8192.0,100.0,33.0,74.0,70.0,97.0,0.99,44.8,163.0,48.9,-1.2,4264.0,57.0,3.1,3.1,3434.0,8076.0,0
8520.2,8192.0,100.0,33.0,74.0,70.0,97.0,0.97,45.6,163.0,48.89,-0.74,4314.0,57.0,3.1,3.1,3442.0,7824.0,0
8454.8,8192.0,100.0,33.0,74.0,70.0,97.0,0.97,45.6,163.0,48.89,-1.4,4292.0,57.0,3.1,3.1,3454.0,7824.0,0
8488.2,8192.0,100.0,33.0,74.0,70.0,97.0,0.97,45.3,164.0,48.94,-1.17,4285.0,57.0,3.1,3.1,3456.0,8064.0,0
8477.3,8192.0,100.0,33.0,74.0,70.0,97.0,0.97,45.3,164.0,48.95,-1.4499999999999997,4311.0,57.0,3.1,3.1,3468.0,8064.0,0
8484.6,8192.0,100.0,33.0,74.0,70.0,97.0,0.97,45.5,164.0,48.96,-1.3299999999999998,4277.0,57.0,3.1,3.1,3456.0,7896.0,0
8482.9,8192.0,100.0,33.0,74.0,70.0,97.0,0.97,45.6,164.0,48.96,-1.0,4304.0,57.0,3.1,3.1,3482.0,7896.0,0
8465.9,8192.0,100.0,33.0,74.0,70.0,97.0,0.97,45.6,164.0,48.95,-1.57,4274.0,57.0,3.1,3.1,3471.0,7992.0,0
8514.3,8192.0,100.0,33.0,74.0,70.0,97.0,0.97,45.3,164.0,48.95,-0.41999999999999993,4295.0,57.0,3.1,3.1,3503.0,7992.0,0
8503.7,8192.0,100.0,33.0,74.0,70.0,97.0,0.99,44.8,165.0,48.89,-0.9299999999999999,4285.0,57.0,3.1,3.1,3489.0,7896.0,0
8481.6,8192.0,100.0,33.0,74.0,70.0,97.0,0.99,44.7,165.0,48.91,-0.36,4317.0,57.0,3.1,3.1,3515.0,7896.0,0
8530.5,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,44.9,165.0,48.91,-0.69,4351.0,57.0,3.1,3.1,3404.0,7800.0,0
8460.6,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,44.8,165.0,48.95,-1.14,4280.0,57.0,3.1,3.1,3400.0,7800.0,0
8524.9,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,44.8,165.0,48.97,-0.35,4318.0,57.0,3.1,3.1,3475.0,7848.0,0
8477.2,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,44.8,166.0,48.97,-0.73,4307.0,57.0,3.1,3.1,3425.0,7848.0,0
8501.9,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,44.9,166.0,48.99,-0.6500000000000001,4328.0,57.0,3.1,3.1,3415.0,7908.0,0
8536.0,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,44.4,166.0,48.99,-0.54,4329.0,57.0,3.1,3.0,3351.0,7908.0,0
8463.3,8192.0,100.0,33.0,74.0,69.0,97.0,1.0,44.4,166.0,48.93,-1.22,4290.0,57.0,3.1,3.2,3652.0,8016.0,0
8535.9,8192.0,100.0,33.0,74.0,69.0,96.0,1.0,44.2,166.0,48.89,-0.5,4331.0,57.0,3.1,3.2,3363.0,8016.0,0
8473.1,8192.0,100.0,33.0,74.0,69.0,96.0,1.0,44.2,167.0,48.89,-1.53,4312.0,57.0,3.1,3.1,3334.0,7920.0,0
8548.9,8192.0,100.0,33.0,74.0,69.0,96.0,1.0,44.1,167.0,48.89,-1.35,4332.0,57.0,3.1,3.1,3391.0,7920.0,0
8485.4,8192.0,100.0,33.0,74.0,69.0,96.0,1.0,44.4,167.0,48.97,-1.38,4299.0,57.0,3.1,3.1,3483.0,7800.0,0
8499.6,8192.0,100.0,33.0,74.0,69.0,97.0,1.0,44.7,167.0,48.97,-1.43,4307.0,57.0,3.1,3.1,3503.0,7800.0,0
8522.1,8192.0,100.0,33.0,74.0,69.0,97.0,1.0,44.7,167.0,48.97,-0.8699999999999999,4342.0,57.0,3.1,3.1,3396.0,7956.0,0
8516.6,8192.0,100.0,33.0,74.0,69.0,97.0,1.0,44.5,167.0,48.97,-1.34,4297.0,57.0,3.1,3.1,3392.0,7956.0,0
8541.3,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,44.9,168.0,48.97,-0.56,4349.0,57.0,3.1,3.1,3435.0,7956.0,0
8469.8,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,44.9,168.0,48.96,-0.95,4300.0,57.0,3.1,3.1,3455.0,7956.0,0
8538.0,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,44.5,168.0,48.96,-0.58,4345.0,57.0,3.1,3.0,3466.0,7968.0,0
8486.6,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,45.2,168.0,48.92,-0.6,4259.0,58.0,3.1,3.1,3669.0,7968.0,0
8514.4,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,44.8,168.0,48.89,-1.2699999999999998,4313.0,57.0,3.1,3.1,3412.0,8064.0,0
8527.4,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,44.9,169.0,48.89,-0.39,4279.0,57.0,3.1,3.1,3415.0,8064.0,0
8455.9,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,44.5,169.0,48.98,-1.26,4275.0,57.0,3.1,3.1,3518.0,7944.0,0
8542.7,8192.0,100.0,33.0,74.0,69.0,97.0,0.99,45.0,169.0,48.95,-1.18,4315.0,57.0,3.1,3.1,3429.0,7944.0,0
8464.4,8192.0,100.0,33.0,74.0,70.0,97.0,0.97,45.5,169.0,48.95,-1.49,4269.0,58.0,3.1,3.1,3444.0,7992.0,0
8511.7,8192.0,100.0,33.0,74.0,70.0,97.0,0.97,45.4,169.0,48.92,-1.44,4367.0,58.0,3.1,3.1,3460.0,7992.0,0
8488.2,8192.0,100.0,33.0,74.0,70.0,97.0,0.97,45.4,170.0,48.92,-1.0300000000000002,4326.0,58.0,3.1,3.1,3503.0,7920.0,0
8498.2,8192.0,100.0,33.0,74.0,70.0,97.0,0.97,45.5,170.0,48.92,-1.55,4358.0,58.0,3.1,3.1,3477.0,7920.0,0
8489.2,8192.0,100.0,33.0,75.0,70.0,97.0,0.97,45.5,170.0,48.9,-0.59,4312.0,57.0,3.1,3.1,3441.0,7920.0,0
8502.2,8192.0,100.0,33.0,75.0,70.0,97.0,0.97,45.4,170.0,48.9,-1.26,4292.0,57.0,3.1,3.1,3436.0,7920.0,0
8472.5,8192.0,100.0,33.0,75.0,70.0,97.0,0.97,45.6,170.0,48.91,-0.48,4246.0,58.0,3.1,3.1,3456.0,7800.0,0
8475.6,8192.0,100.0,33.0,75.0,70.0,97.0,0.97,45.4,170.0,48.89,-0.8400000000000001,4291.0,58.0,3.1,3.1,3463.0,7800.0,0
8523.3,8192.0,100.0,33.0,75.0,70.0,97.0,0.99,44.8,171.0,48.89,-0.79,4296.0,58.0,3.1,3.1,3440.0,7944.0,0
8464.5,8192.0,100.0,33.0,75.0,70.0,97.0,0.99,44.8,171.0,48.92,-0.55,4291.0,57.0,3.1,3.1,3462.0,7944.0,0
8535.3,8192.0,100.0,33.0,75.0,70.0,97.0,0.99,44.8,171.0,48.94,-1.3900000000000001,4320.0,57.0,3.1,3.1,3418.0,7836.0,0
8499.6,8192.0,100.0,33.0,75.0,70.0,97.0,0.99,44.9,171.0,48.94,-1.02,4301.0,58.0,3.1,3.1,3434.0,7836.0,0
8510.8,8192.0,100.0,33.0,75.0,70.0,97.0,0.99,44.8,171.0,48.89,-1.38,4322.0,58.0,3.1,3.1,3481.0,7932.0,0
8483.7,8192.0,100.0,33.0,75.0,70.0,97.0,0.99,45.0,172.0,48.89,-1.26,4337.0,58.0,3.1,3.1,3434.0,7932.0,0
8510.2,8192.0,100.0,33.0,75.0,71.0,97.0,0.99,44.9,172.0,48.98,-1.15,4263.0,57.0,3.1,3.1,3451.0,7944.0,0
8452.5,8192.0,100.0,33.0,75.0,71.0,97.0,0.99,44.7,172.0,48.98,-1.59,4323.0,58.0,3.1,3.1,3434.0,7944.0,0
8518.9,8192.0,100.0,33.0,75.0,71.0,97.0,1.0,44.2,172.0,48.98,-0.8200000000000001,4280.0,58.0,3.1,3.1,3413.0,7908.0,0
8474.0,8192.0,100.0,33.0,75.0,71.0,97.0,1.0,44.1,172.0,48.93,-1.2699999999999998,4303.0,58.0,3.1,3.1,3459.0,7908.0,0
8496.9,8192.0,100.0,33.0,76.0,71.0,97.0,1.0,44.4,173.0,48.89,-0.5,4274.0,58.0,3.1,3.1,3421.0,8004.0,0
8504.5,8192.0,100.0,33.0,76.0,71.0,97.0,1.0,44.6,173.0,48.89,-0.6599999999999999,4258.0,58.0,3.1,3.1,3417.0,8004.0,0
8491.2,8192.0,100.0,33.0,76.0,71.0,97.0,1.0,44.7,173.0,48.97,-0.8200000000000001,4296.0,57.0,3.1,3.1,3440.0,8040.0,0
8499.9,8192.0,100.0,33.0,76.0,71.0,97.0,1.0,44.4,173.0,48.97,-0.49,4314.0,57.0,3.1,3.1,3421.0,8040.0,0
8466.3,8192.0,100.0,33.0,76.0,71.0,97.0,1.0,44.6,173.0,48.97,-1.26,4286.0,57.0,3.1,3.1,3426.0,7992.0,0
8527.7,8192.0,100.0,33.0,76.0,71.0,97.0,1.0,44.5,173.0,48.99,-0.8299999999999998,4332.0,58.0,3.1,3.1,3475.0,7992.0,0
8536.2,8192.0,100.0,33.0,76.0,71.0,97.0,0.99,44.7,174.0,48.91,-1.38,4327.0,58.0,3.1,3.1,3438.0,7836.0,0
8538.6,8192.0,100.0,33.0,76.0,71.0,97.0,0.99,44.9,174.0,48.91,-1.25,4315.0,58.0,3.1,3.1,3430.0,7836.0,0
8505.4,8192.0,100.0,33.0,77.0,71.0,97.0,0.99,44.9,174.0,48.89,-1.28,4323.0,58.0,3.1,3.1,3501.0,7884.0,0
8496.5,8192.0,100.0,33.0,77.0,71.0,97.0,0.99,44.8,174.0,48.89,-1.41,4315.0,58.0,3.1,3.1,3445.0,7884.0,0
8548.6,8192.0,100.0,33.0,77.0,71.0,97.0,0.99,44.6,174.0,48.97,-0.8800000000000003,4349.0,57.0,3.1,3.1,3433.0,7896.0,0
8462.9,8192.0,100.0,33.0,77.0,71.0,97.0,0.99,44.8,175.0,48.98,-1.25,4302.0,57.0,3.1,3.1,3420.0,7896.0,0
8521.3,8192.0,100.0,33.0,77.0,72.0,97.0,0.99,44.8,175.0,48.98,-0.6500000000000001,4296.0,58.0,3.1,3.1,3439.0,7944.0,0
8488.2,8192.0,100.0,33.0,77.0,72.0,97.0,0.99,44.9,175.0,48.99,-0.79,4338.0,58.0,3.1,3.1,3483.0,7944.0,0
8489.2,8192.0,100.0,33.0,77.0,72.0,97.0,0.97,45.5,175.0,48.94,-0.6300000000000001,4273.0,58.0,3.1,3.1,3445.0,7812.0,0
8516.8,8192.0,100.0,33.0,77.0,72.0,97.0,0.97,45.8,175.0,48.94,-0.62,4302.0,58.0,3.1,3.1,3515.0,7812.0,0
8471.1,8192.0,100.0,33.0,77.0,72.0,97.0,0.97,45.5,176.0,48.88,-1.37,4278.0,58.0,3.1,3.1,3470.0,7920.0,0
8547.6,8192.0,100.0,33.0,77.0,72.0,97.0,0.97,45.7,176.0,48.88,-0.54,4354.0,58.0,3.1,3.1,3511.0,7920.0,0
8470.4,8192.0,100.0,33.0,78.0,72.0,97.0,0.97,45.5,176.0,48.97,-1.4499999999999997,4269.0,58.0,3.1,3.1,3452.0,7944.0,0
8525.3,8192.0,100.0,33.0,78.0,72.0,97.0,0.97,45.4,176.0,48.93,-1.29,4314.0,58.0,3.1,3.1,3487.0,7944.0,0
8477.0,8192.0,100.0,33.0,78.0,72.0,97.0,0.97,45.3,176.0,48.93,-1.36,4264.0,58.0,3.1,3.1,3453.0,7872.0,0
8501.3,8192.0,100.0,33.0,78.0,72.0,97.0,0.97,45.7,176.0,48.9,-1.4,4300.0,58.0,3.1,3.1,3484.0,7872.0,0
8457.7,8192.0,100.0,33.0,78.0,72.0,97.0,0.96,46.3,177.0,48.89,-1.1,4259.0,58.0,3.1,3.1,3455.0,7992.0,0
8490.3,8192.0,100.0,33.0,78.0,73.0,97.0,0.96,46.1,177.0,48.89,-1.44,4262.0,58.0,3.1,3.1,3522.0,7992.0,0
8527.6,8192.0,100.0,33.0,78.0,73.0,97.0,0.96,46.0,177.0,48.89,-0.59,4310.0,58.0,3.1,3.1,3514.0,7788.0,0
8475.0,8192.0,100.0,33.0,78.0,73.0,97.0,0.96,46.2,177.0,48.89,-1.2,4286.0,58.0,3.1,3.1,3498.0,7788.0,0
8508.9,8192.0,100.0,33.0,78.0,73.0,97.0,0.96,46.0,177.0,48.96,-0.6700000000000002,4306.0,58.0,3.1,3.1,3466.0,7812.0,0
8490.9,8192.0,100.0,33.0,78.0,73.0,97.0,0.96,46.2,178.0,48.91,-0.59,4305.0,58.0,3.1,3.1,3470.0,7812.0,0
8475.2,8192.0,100.0,33.0,78.0,73.0,97.0,0.96,46.1,178.0,48.91,-0.9299999999999999,4299.0,58.0,3.1,3.1,3469.0,7956.0,0
8526.3,8192.0,100.0,33.0,78.0,73.0,97.0,0.96,46.3,178.0,48.91,-0.43000000000000005,4310.0,58.0,3.1,3.1,3487.0,7956.0,0
8471.7,8192.0,100.0,33.0,78.0,73.0,97.0,0.97,45.6,178.0,48.89,-1.37,4256.0,58.0,3.1,3.1,3526.0,7812.0,0
8506.6,8192.0,100.0,33.0,78.0,73.0,97.0,0.97,45.4,178.0,48.89,-0.98,4294.0,58.0,3.1,3.1,3464.0,7812.0,0
8465.1,8192.0,100.0,33.0,78.0,73.0,96.0,0.97,45.2,179.0,48.97,-1.58,4264.0,58.0,3.1,3.1,3484.0,7776.0,0
8525.3,8192.0,100.0,33.0,78.0,73.0,96.0,0.97,45.3,179.0,48.91,-1.2999999999999998,4321.0,58.0,3.1,3.1,3473.0,7776.0,0
8514.0,8192.0,100.0,33.0,78.0,73.0,96.0,0.97,45.1,179.0,48.91,-1.17,4328.0,58.0,3.1,3.1,3467.0,7944.0,0
8493.8,8192.0,100.0,33.0,78.0,73.0,96.0,0.97,45.3,179.0,48.89,-1.43,4311.0,58.0,3.1,3.1,3455.0,7944.0,0
8528.5,8192.0,100.0,33.0,78.0,73.0,97.0,0.97,45.6,179.0,48.89,-0.61,4305.0,58.0,3.1,3.1,3444.0,7764.0,0
8479.7,8192.0,100.0,33.0,78.0,74.0,97.0,0.97,45.3,179.0,48.89,-0.94,4281.0,58.0,3.1,3.1,3458.0,7764.0,0
8482.2,8192.0,100.0,33.0,78.0,74.0,97.0,0.99,45.0,180.0,48.96,-0.48,4281.0,58.0,3.1,3.1,3442.0,7956.0,0
8512.3,8192.0,100.0,33.0,79.0,74.0,97.0,0.99,45.0,180.0,48.96,-0.8200000000000001,4290.0,58.0,3.1,3.1,3422.0,7956.0,0
8482.9,8192.0,100.0,33.0,79.0,74.0,97.0,0.99,44.9,180.0,48.93,-0.6300000000000001,4301.0,58.0,3.1,3.1,3439.0,7848.0,0
8510.2,8192.0,100.0,33.0,79.0,74.0,97.0,0.99,44.8,180.0,48.87,-0.49,4304.0,58.0,3.1,3.1,3490.0,7848.0,0
8467.6,8192.0,100.0,33.0,79.0,74.0,97.0,0.99,44.6,180.0,48.87,-1.18,4299.0,58.0,3.1,3.1,3433.0,7968.0,0
8519.1,8192.0,100.0,33.0,79.0,74.0,97.0,0.99,44.9,181.0,48.98,-0.48,4302.0,58.0,3.1,3.1,3439.0,7968.0,0
8466.9,8192.0,100.0,33.0,79.0,74.0,97.0,0.99,44.8,181.0,48.87,-1.2699999999999998,4286.0,58.0,3.1,3.1,3483.0,7884.0,0
8497.5,8192.0,100.0,33.0,79.0,74.0,97.0,0.99,45.0,181.0,48.87,-0.98,4297.0,58.0,3.1,3.1,3431.0,7884.0,0
8484.7,8192.0,100.0,33.0,79.0,74.0,97.0,1.0,44.7,181.0,48.95,-1.1,4316.0,58.0,3.1,3.1,3461.0,8004.0,0
8524.3,8192.0,100.0,33.0,79.0,74.0,97.0,1.0,44.7,181.0,48.95,-1.23,4361.0,58.0,3.1,3.1,3421.0,8004.0,0
8500.7,8192.0,100.0,33.0,79.0,74.0,97.0,1.0,44.7,182.0,48.96,-0.6799999999999999,4350.0,58.0,3.1,3.1,3422.0,7728.0,0
8495.3,8192.0,100.0,33.0,79.0,74.0,97.0,1.0,44.0,182.0,48.98,-1.07,4311.0,58.0,3.1,3.1,3437.0,7728.0,0
8534.7,8192.0,100.0,33.0,79.0,74.0,97.0,1.0,43.9,182.0,48.98,-0.43000000000000005,4323.0,58.0,3.1,3.1,3472.0,7944.0,0
8454.1,8192.0,100.0,33.0,79.0,74.0,97.0,1.0,44.6,182.0,48.92,-0.6599999999999999,4276.0,58.0,3.1,3.1,3419.0,7944.0,0
8527.9,8192.0,100.0,33.0,79.0,74.0,97.0,1.0,44.0,182.0,48.89,-0.39,4320.0,58.0,3.1,3.1,3416.0,7884.0,0
8494.1,8192.0,100.0,33.0,79.0,74.0,97.0,1.0,44.5,182.0,48.89,-0.30999999999999994,4276.0,58.0,3.1,3.1,3422.0,7884.0,0
8499.9,8192.0,100.0,33.0,79.0,74.0,97.0,0.99,44.8,183.0,48.93,-0.94,4318.0,58.0,3.1,3.1,3442.0,8064.0,0
8513.0,8192.0,100.0,33.0,79.0,74.0,97.0,0.99,44.7,183.0,48.97,-0.4,4341.0,58.0,3.1,3.1,3488.0,8064.0,0
8470.8,8192.0,100.0,33.0,79.0,74.0,97.0,0.99,44.9,183.0,48.97,-1.04,4289.0,58.0,3.1,3.1,3439.0,8016.0,0
8488.4,8192.0,100.0,33.0,79.0,74.0,97.0,0.99,44.6,183.0,48.89,-0.73,4315.0,58.0,3.1,3.1,3433.0,8016.0,0
8464.0,8192.0,100.0,33.0,79.0,74.0,97.0,0.99,44.7,183.0,48.9,-0.32000000000000006,4305.0,58.0,3.1,3.1,3491.0,7956.0,0
8533.0,8192.0,100.0,33.0,78.0,74.0,97.0,0.99,44.9,184.0,48.9,-0.9200000000000002,4322.0,58.0,3.1,3.1,3440.0,7956.0,0
8479.6,8192.0,100.0,33.0,78.0,74.0,97.0,0.99,44.9,184.0,48.97,-0.35,4286.0,58.0,3.1,3.1,3456.0,7920.0,0
8527.6,8192.0,100.0,33.0,78.0,74.0,97.0,0.99,44.8,184.0,48.97,-1.18,4302.0,58.0,3.1,3.1,3439.0,7920.0,0
8490.2,8192.0,100.0,33.0,78.0,74.0,97.0,1.0,44.7,184.0,48.97,-0.99,4295.0,58.0,3.1,3.1,3432.0,7932.0,0
8536.6,8192.0,100.0,33.0,78.0,74.0,97.0,1.0,44.1,184.0,48.9,-0.8200000000000001,4340.0,58.0,3.1,3.1,3444.0,7932.0,0
8522.6,8192.0,100.0,33.0,78.0,74.0,97.0,1.0,44.7,185.0,48.9,-1.23,4299.0,58.0,3.1,3.1,3417.0,7992.0,0
8487.1,8192.0,100.0,33.0,78.0,74.0,97.0,1.0,44.5,185.0,48.89,-0.52,4291.0,58.0,3.1,3.1,3421.0,7992.0,0
8511.1,8192.0,100.0,33.0,78.0,74.0,97.0,1.0,43.9,185.0,48.88,-1.0,4305.0,58.0,3.1,3.1,3483.0,7968.0,0
8468.2,8192.0,100.0,33.0,78.0,74.0,97.0,1.0,44.5,185.0,48.88,-0.3699999999999999,4268.0,58.0,3.1,3.1,3448.0,7968.0,0
8504.0,8192.0,100.0,35.0,78.0,74.0,96.0,1.0,43.7,185.0,48.9,-0.79,4283.0,58.0,3.1,3.1,3401.0,7800.0,0
8484.4,8192.0,100.0,35.0,78.0,74.0,96.0,1.0,44.2,185.0,48.9,-0.74,4306.0,58.0,3.1,3.1,3426.0,7800.0,0
8476.2,8192.0,100.0,35.0,78.0,74.0,96.0,1.02,43.2,186.0,48.96,-0.6399999999999999,4282.0,58.0,3.1,3.1,3402.0,8004.0,0
8487.4,8192.0,100.0,35.0,78.0,73.0,96.0,1.02,43.4,186.0,48.9,-1.25,4315.0,58.0,3.1,3.1,3379.0,8004.0,0
8496.8,8192.0,100.0,35.0,78.0,73.0,96.0,1.02,43.5,186.0,48.9,-0.47,4326.0,58.0,3.1,3.1,3368.0,7980.0,0
8459.8,8192.0,100.0,35.0,78.0,73.0,96.0,1.02,43.5,186.0,48.87,-1.2100000000000002,4282.0,58.0,3.1,3.1,3452.0,7980.0,0
8478.7,8192.0,100.0,35.0,78.0,73.0,96.0,1.02,43.5,186.0,48.89,-1.0600000000000003,4271.0,58.0,3.1,3.1,3444.0,7656.0,0
8545.1,8192.0,100.0,35.0,78.0,73.0,96.0,1.02,43.7,186.0,48.89,-1.08,4351.0,58.0,3.1,3.1,3380.0,7656.0,0
8505.3,8192.0,100.0,35.0,78.0,73.0,97.0,1.02,43.8,187.0,48.97,-1.11,4276.0,58.0,3.1,3.1,3368.0,8052.0,0
8529.1,8192.0,100.0,35.0,78.0,73.0,97.0,1.02,43.4,187.0,48.97,-0.62,4317.0,58.0,3.1,3.1,3400.0,8052.0,0
8482.5,8192.0,100.0,33.0,78.0,73.0,97.0,1.0,44.0,187.0,48.93,-1.0,4308.0,58.0,3.1,3.1,3450.0,7944.0,0
8530.0,8192.0,100.0,33.0,78.0,73.0,97.0,1.0,44.6,187.0,48.89,-0.22999999999999998,4293.0,59.0,3.1,3.1,3429.0,7944.0,0
8507.4,8192.0,100.0,33.0,78.0,73.0,97.0,1.0,44.5,187.0,48.94,-0.62,4323.0,59.0,3.1,3.1,3432.0,7800.0,0
8492.4,8192.0,100.0,33.0,77.0,73.0,97.0,1.0,44.1,188.0,48.94,-0.5,4274.0,58.0,3.1,3.1,3437.0,7800.0,0
8540.1,8192.0,100.0,33.0,77.0,73.0,97.0,1.0,44.1,188.0,48.97,-0.39,4289.0,58.0,3.1,3.1,3408.0,7800.0,0
8463.7,8192.0,100.0,33.0,77.0,73.0,97.0,1.0,44.0,188.0,48.97,-1.04,4267.0,58.0,3.1,3.1,3424.0,7800.0,0
8512.3,8192.0,100.0,35.0,77.0,73.0,97.0,1.0,44.0,188.0,48.9,-0.3400000000000001,4317.0,59.0,3.1,3.1,3489.0,7860.0,0
8464.5,8192.0,100.0,35.0,77.0,73.0,97.0,1.0,44.0,188.0,48.87,-1.23,4281.0,59.0,3.1,3.1,3434.0,7860.0,0
8518.3,8192.0,100.0,35.0,77.0,73.0,97.0,0.99,44.9,189.0,48.87,-1.0900000000000003,4311.0,59.0,3.1,3.1,3413.0,7956.0,0
8460.2,8192.0,100.0,35.0,77.0,73.0,97.0,0.99,44.8,189.0,48.88,-1.01,4271.0,59.0,3.1,3.1,3439.0,7956.0,0
8504.6,8192.0,100.0,35.0,77.0,73.0,97.0,0.99,44.9,189.0,48.91,-1.22,4296.0,59.0,3.1,3.1,3456.0,7956.0,0
8486.4,8192.0,100.0,35.0,77.0,72.0,97.0,0.99,44.8,189.0,48.91,-0.6700000000000002,4308.0,58.0,3.1,3.1,3480.0,7956.0,0
8515.5,8192.0,100.0,35.0,77.0,72.0,97.0,0.99,44.9,189.0,48.91,-1.29,4306.0,58.0,3.1,3.1,3444.0,7980.0,0
8500.1,8192.0,100.0,35.0,77.0,72.0,97.0,0.99,44.8,189.0,48.91,-0.48,4314.0,58.0,3.1,3.1,3479.0,7980.0,0
8471.8,8192.0,100.0,35.0,77.0,72.0,97.0,0.99,44.9,190.0,48.96,-1.0600000000000003,4274.0,59.0,3.1,3.1,3446.0,7848.0,0
8511.3,8192.0,100.0,35.0,76.0,72.0,97.0,0.99,44.7,190.0,48.89,-0.51,4337.0,59.0,3.1,3.1,3443.0,7848.0,0
8464.5,8192.0,100.0,35.0,76.0,72.0,97.0,0.97,45.5,190.0,48.89,-0.57,4298.0,59.0,3.1,3.1,3488.0,7980.0,0
8552.0,8192.0,100.0,35.0,76.0,72.0,97.0,0.97,45.3,190.0,48.95,-1.2100000000000002,4355.0,58.0,3.1,3.1,3453.0,7980.0,0
8466.6,8192.0,100.0,35.0,76.0,72.0,97.0,0.97,45.7,190.0,48.96,-0.52,4254.0,58.0,3.1,3.1,3514.0,7872.0,0
8534.7,8192.0,100.0,35.0,76.0,72.0,97.0,0.97,45.6,191.0,48.96,-1.3299999999999998,4322.0,58.0,3.1,3.1,3465.0,7872.0,0
8487.7,8192.0,100.0,35.0,76.0,72.0,97.0,0.97,45.5,191.0,48.94,-0.8600000000000001,4237.0,59.0,3.1,3.1,3479.0,7872.0,0
8531.5,8192.0,100.0,35.0,76.0,72.0,97.0,0.97,45.5,191.0,48.94,-1.3900000000000001,4294.0,59.0,3.1,3.1,3456.0,7872.0,0
8503.8,8192.0,100.0,35.0,76.0,72.0,96.0,0.97,45.4,191.0,48.9,-1.18,4312.0,59.0,3.1,3.1,3484.0,7980.0,0
8503.7,8192.0,100.0,35.0,76.0,71.0,96.0,0.97,45.5,191.0,48.91,-0.98,4284.0,58.0,3.1,3.1,3456.0,7980.0,0
8530.6,8192.0,100.0,35.0,76.0,71.0,96.0,0.96,46.2,192.0,48.91,-1.6700000000000002,4312.0,58.0,3.1,3.1,3476.0,8016.0,0
8508.1,8192.0,100.0,35.0,76.0,71.0,96.0,0.96,46.1,192.0,48.93,-0.62,4285.0,58.0,3.1,3.1,3481.0,8016.0,0
8531.3,8192.0,100.0,35.0,76.0,71.0,97.0,0.96,46.3,192.0,48.93,-1.1,4301.0,59.0,3.1,3.1,3505.0,7776.0,0
8469.2,8192.0,100.0,35.0,76.0,71.0,97.0,0.96,46.4,192.0,48.93,-0.72,4270.0,59.0,3.1,3.1,3533.0,7776.0,0
8505.4,8192.0,100.0,35.0,76.0,71.0,97.0,0.96,46.0,192.0,48.87,-0.69,4286.0,59.0,3.1,3.1,3476.0,7680.0,0
8532.1,8192.0,100.0,35.0,76.0,71.0,97.0,0.96,46.3,192.0,48.89,-1.3299999999999998,4327.0,59.0,3.1,3.0,3551.0,7680.0,0
8472.9,8192.0,100.0,35.0,76.0,71.0,96.0,0.96,46.4,193.0,48.89,-0.72,4284.0,59.0,3.1,3.1,3967.0,7956.0,0
8484.0,8192.0,100.0,35.0,76.0,71.0,96.0,0.96,46.1,193.0,48.93,-1.34,4289.0,59.0,3.1,3.2,3612.0,7956.0,0
8464.8,8192.0,100.0,35.0,76.0,71.0,96.0,0.94,46.9,193.0,48.96,-0.71,4255.0,59.0,3.1,3.1,3234.0,7800.0,0
8535.1,8192.0,100.0,35.0,75.0,71.0,96.0,0.94,46.9,193.0,48.96,-1.64,4285.0,59.0,3.1,3.1,3342.0,7800.0,0
8505.2,8192.0,100.0,35.0,75.0,71.0,96.0,0.94,46.9,194.0,48.92,-1.4200000000000002,4302.0,59.0,3.1,3.1,3593.0,7776.0,0
8530.6,8192.0,100.0,35.0,75.0,71.0,96.0,0.94,47.1,194.0,48.92,-1.08,4300.0,59.0,3.1,3.1,3620.0,7776.0,0
8459.0,8192.0,100.0,35.0,75.0,71.0,96.0,0.94,46.9,194.0,48.89,-1.59,4295.0,59.0,3.1,3.1,3492.0,8028.0,0
8517.4,8192.0,100.0,35.0,75.0,71.0,96.0,0.94,47.1,194.0,48.9,-0.62,4305.0,59.0,3.1,3.1,3503.0,8028.0,0
