val_r2_score,test_r2_score,train_r2_score,bootstrap,ccp_alpha,criterion,max_depth,max_features,max_leaf_nodes,max_samples,min_impurity_decrease,min_samples_leaf,min_samples_split,min_weight_fraction_leaf,n_estimators,n_jobs,oob_score,random_state,verbose,warm_start
0.878297071966848,0.8871853489764048,0.8709406113353063,True,0.0,friedman_mse,2,0.8,,,0.0,24,2,0.0,495,,False,,0,False
0.959028651692145,0.9718446293394378,0.962776329805919,True,0.0,friedman_mse,,0.2,,,0.05,10,2,0.0,46,,False,,0,False
0.8842619274747585,0.8964320728989297,0.8761796303818101,False,0.0,squared_error,2,0.5,,,0.0,3,2,0.0,576,,False,,0,False
0.8721556319127374,0.8797860948897581,0.8649286864064365,True,0.0,friedman_mse,2,0.9,,,0.01,2,2,0.0,362,,False,,0,False
0.9767709994153497,0.9881768882148061,0.9765317779110518,False,0.0,friedman_mse,,0.3,,,0.0,31,2,0.0,2722,,False,,0,False
0.9575095870785001,0.9694417827451592,0.9561850266409323,True,0.0,squared_error,4,0.5,,,0.0,41,3,0.0,10,,False,,0,False
0.9374234468220461,0.9486649918386332,0.9335386167558738,True,0.0,absolute_error,4,sqrt,,,0.0,25,2,0.0,28,,False,,0,False
0.9886814139637036,0.9966182753634607,0.9986945028749742,False,0.0,friedman_mse,,0.6,,,0.0,2,2,0.0,82,,False,,0,False
0.8600887818583991,0.8724798558505256,0.8570344058302863,True,0.0,friedman_mse,2,0.3,,,0.0,42,2,0.0,28,,False,,0,False
0.9848976985863251,0.9954346759939293,0.9981191577810129,False,0.0,friedman_mse,,sqrt,,,0.0,2,2,0.0,879,,False,,0,False
0.8792355301645151,0.8907363644408722,0.8719899435085022,False,0.0,absolute_error,2,0.6,,,0.0,1,2,0.0,22,,False,,0,False
0.9146682192381337,0.926878164462923,0.9118969311379426,False,0.0,friedman_mse,3,sqrt,,,0.0,32,2,0.0,149,,False,,0,False
0.9417256695995788,0.9455163401930766,0.947351848957184,False,0.0,friedman_mse,4,,,,0.0,7,2,0.0,24,,False,,0,False
0.9033121274896706,0.9124679480028459,0.9074396016465486,False,0.0,squared_error,3,,,,0.0,3,2,0.0,20,,False,,0,False
0.8605688766727083,0.8730873240643169,0.8559107251942897,False,0.0,squared_error,2,0.3,,,0.0,3,2,0.0,452,,False,,0,False
0.881383023618089,0.8938042577255139,0.8740446651383698,False,0.0,squared_error,2,0.7,,,0.0,1,2,0.0,23,,False,,0,False
0.8914151188604436,0.9027616952571726,0.8838350067697403,True,0.0,friedman_mse,2,0.5,,,0.02,4,2,0.0,268,,False,,0,False
0.9930175391539319,0.9944524098003906,0.9982952072298538,True,0.0,squared_error,,1.0,,,0.0,1,2,0.0,100,,False,,0,False
0.958954588695916,0.969582838256821,0.9559834673847251,True,0.0,squared_error,4,0.5,,,0.0,41,3,0.0,10,,False,,0,False
0.8866206097296756,0.8967312100858097,0.8789807350275822,True,0.0,friedman_mse,2,0.7,,,0.0,46,2,0.0,132,,False,,0,False
0.9769380898990576,0.988276850774109,0.9766538766074122,False,0.0,friedman_mse,,0.3,,,0.0,31,2,0.0,2722,,False,,0,False
0.8775398502038837,0.891063203496871,0.8693572471718252,False,0.0,absolute_error,2,0.6,,,0.0,1,2,0.0,22,,False,,0,False
0.9829747608634399,0.9932093288393392,0.9882032092121684,True,0.0,squared_error,,0.3,,,0.0,4,2,0.0,358,,False,,0,False
0.8719065736110239,0.8791489657719241,0.8645576268226297,True,0.0,friedman_mse,2,0.9,,,0.01,2,2,0.0,362,,False,,0,False
0.9164162855349057,0.9283591811491192,0.9128922757959639,False,0.0,friedman_mse,3,sqrt,,,0.0,32,2,0.0,149,,False,,0,False
0.8760607807769388,0.8884608473507659,0.8689885690676251,False,0.0,squared_error,2,0.5,,,0.0,44,2,0.0,24,,False,,0,False
0.9417256695995787,0.9455163401930766,0.947351848957184,False,0.0,friedman_mse,4,,,,0.0,7,2,0.0,24,,False,,0,False
0.9625809540294484,0.9703952249538079,0.9593202303699581,True,0.0,friedman_mse,4,0.8,,,0.0,39,2,0.0,9,,False,,0,False
0.8845122799020897,0.8968002546696636,0.8764878524152468,False,0.0,squared_error,2,0.5,,,0.0,3,2,0.0,576,,False,,0,False
0.8630960195937056,0.8751873936332608,0.859594103466409,True,0.0,friedman_mse,2,sqrt,,,0.02,3,2,0.0,877,,False,,0,False
0.8778682007074162,0.8887748826631038,0.8690253473976046,False,0.0,squared_error,2,0.7,,,0.0,1,2,0.0,23,,False,,0,False
0.9597205734896688,0.9674065843657109,0.9670547496960172,False,0.0,squared_error,4,0.8,,,0.0,3,2,0.0,313,,False,,0,False
0.8543153053477528,0.8673917234427333,0.8505239884620852,False,0.0,squared_error,2,0.3,,,0.0,3,2,0.0,452,,False,,0,False
0.9608663677474347,0.9738682330045768,0.9649701720237052,True,0.0,friedman_mse,,0.2,,,0.05,10,2,0.0,46,,False,,0,False
0.8923652285289622,0.9030112853358703,0.8848088240782729,True,0.0,friedman_mse,2,0.5,,,0.02,4,2,0.0,268,,False,,0,False
0.9331928821138016,0.943296793747848,0.9277132976487608,False,0.0,absolute_error,3,0.7,,,0.0,42,2,0.0,35,,False,,0,False
0.9463065589113898,0.9576961109956675,0.9427089522554655,True,0.0,absolute_error,4,sqrt,,,0.0,25,2,0.0,28,,False,,0,False
0.953626779154185,0.9652667589215516,0.9490515004810778,False,0.0,absolute_error,4,log2,,,0.0,5,2,0.0,232,,False,,0,False
0.8600454172302574,0.8721118811752332,0.8565561603183626,True,0.0,friedman_mse,2,sqrt,,,0.0,2,2,0.0,2919,,False,,0,False
0.9883106705291715,0.9962481779093592,0.9985564278460396,False,0.0,friedman_mse,,0.6,,,0.0,2,2,0.0,82,,False,,0,False
0.9363433384826406,0.9475090160256743,0.930709445085768,False,0.0,absolute_error,3,0.6,,,0.0,9,2,0.0,735,,False,,0,False
0.9132778063693935,0.9252951144944481,0.9091729699632373,True,0.0,squared_error,3,0.3,,,0.01,43,2,0.0,947,,False,,0,False
0.9033121274896705,0.9124679480028458,0.9074396016465486,False,0.0,squared_error,3,,,,0.0,3,2,0.0,20,,False,,0,False
0.8507754319911733,0.8621205395322189,0.8486122426690084,True,0.0,friedman_mse,2,0.3,,,0.0,42,2,0.0,28,,False,,0,False
0.8764175399714681,0.8851561211113048,0.8690302879124141,True,0.0,friedman_mse,2,0.8,,,0.0,24,2,0.0,495,,False,,0,False
0.9562340797481996,0.9671162066513069,0.9509117195117668,True,0.0,absolute_error,4,log2,,,0.0,4,2,0.0,168,,False,,0,False
0.9528770974221012,0.9592175169191337,0.9556913763545316,False,0.0,friedman_mse,4,0.9,,,0.0,13,2,0.0,772,,False,,0,False
